# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] KNNRegressor(aggregation_method='mean', leaf_size=30, max_window_size=1000, metric='euclidean', n_neighbors=5)
# [M1] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=50000, max_time=inf, metrics=['mean_square_error', 'mean_absolute_error'], n_wait=1, output_file='results.csv', pretrain_size=92, restart_stream=False, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[M0],current_mse_[M0],mean_mse_[M1],current_mse_[M1],mean_mae_[M0],current_mae_[M0],mean_mae_[M1],current_mae_[M1]
380,2034.691296,0.000000,2493.899389,6.335446,24.804901,-0.000000,32.990803,2.517031
381,2027.675119,0.000000,2485.322868,6.708370,24.719367,-0.000000,32.885973,2.590052
382,2020.707163,0.000000,2476.806571,7.080410,24.634421,-0.000000,32.782106,2.660904
383,2013.786933,0.000000,2468.349874,7.450936,24.550056,-0.000000,32.679187,2.729640
384,2006.913940,0.000000,2459.952159,7.819369,24.466268,-0.000000,32.577198,2.796313
385,2000.087702,0.000000,2451.612815,8.185172,24.383049,-0.000000,32.476122,2.860974
386,1993.307744,0.000000,2443.331239,8.547854,24.300395,-0.000000,32.375944,2.923671
387,1986.573596,0.000000,2435.106833,8.906963,24.218299,-0.000000,32.276649,2.984454
388,1979.884796,0.000000,2426.939005,9.262085,24.136756,-0.000000,32.178220,3.043367
389,1973.240888,0.000000,2418.827173,9.612840,24.055760,-0.000000,32.080644,3.100458
390,1966.641420,0.000000,2410.770757,9.958882,23.975306,-0.000000,31.983905,3.155770
391,1960.085948,0.000000,2402.769187,10.299898,23.895388,-0.000000,31.887990,3.209345
392,1953.574035,0.000000,2394.821900,10.635603,23.816001,-0.000000,31.792884,3.261227
393,1947.105247,0.000000,2386.928336,10.965739,23.737140,-0.000000,31.698575,3.311456
394,1940.679157,0.000000,2379.087946,11.290075,23.658800,-0.000000,31.605048,3.360071
395,1934.295344,0.000000,2371.300184,11.608403,23.580975,-0.000000,31.512292,3.407111
396,1927.953392,0.000000,2363.603421,23.787248,23.503660,-0.000000,31.424964,4.877217
397,1921.652891,0.000000,2355.957804,24.044798,23.426851,-0.000000,31.338293,4.903550
398,1915.393435,0.000000,2348.362803,24.292407,23.350542,-0.000000,31.252268,4.928733
399,1909.174625,0.000000,2340.817892,24.530152,23.274729,-0.000000,31.166880,4.952792
400,1902.996066,0.000000,2333.322553,24.758119,23.199406,-0.000000,31.082119,4.975753
401,1896.857369,0.000000,2325.876275,24.976400,23.124569,-0.000000,30.997976,4.997639
402,1890.758150,0.000000,2318.478554,25.185093,23.050214,-0.000000,30.914440,5.018475
403,1884.698027,0.000000,2311.128893,25.384303,22.976335,-0.000000,30.831504,5.038284
404,1878.676628,0.000000,2303.826801,25.574140,22.902928,-0.000000,30.749158,5.057088
405,1872.693581,0.000000,2296.571794,25.754719,22.829989,-0.000000,30.667392,5.074911
406,1866.748522,0.000000,2289.363396,25.926158,22.757512,-0.000000,30.586200,5.091774
407,1860.841090,0.000000,2282.201133,26.088580,22.685495,-0.000000,30.505572,5.107698
408,1854.970929,0.000000,2275.084544,26.242113,22.613932,-0.000000,30.425500,5.122706
409,1849.137687,0.000000,2268.013167,26.386887,22.542819,-0.000000,30.345976,5.136817
410,1843.341017,0.000000,2260.986552,26.523035,22.472152,-0.000000,30.266991,5.150052
411,1837.580577,0.000000,2254.004253,26.650693,22.401926,-0.000000,30.188540,5.162431
412,1831.856027,0.000000,2247.065828,26.769999,22.332138,-0.000000,30.110613,5.173973
413,1826.167033,0.000000,2240.170845,26.881093,22.262784,-0.000000,30.033203,5.184698
414,1820.513265,0.000000,2233.318873,26.984118,22.193859,-0.000000,29.956303,5.194624
415,1814.894397,0.000000,2226.509492,27.079218,22.125359,-0.000000,29.879907,5.203770
416,1809.310106,0.000000,2219.742283,27.166536,22.057281,-0.000000,29.804006,5.212153
417,1803.760075,0.000000,2213.016835,27.246219,21.989621,-0.000000,29.728594,5.219791
418,1798.243989,0.000000,2206.332742,27.318415,21.922374,-0.000000,29.653665,5.226702
419,1792.761538,0.000000,2199.689603,27.383269,21.855538,-0.000000,29.579211,5.232903
420,1787.312415,0.000000,2193.087023,27.440931,21.789108,-0.000000,29.505227,5.238409
421,1781.896317,0.000000,2186.524613,27.491547,21.723080,-0.000000,29.431706,5.243238
422,1776.512944,0.000000,2180.001986,27.535267,21.657451,-0.000000,29.358642,5.247406
423,1771.162002,0.000000,2173.518764,27.572239,21.592218,-0.000000,29.286028,5.250927
424,1765.843197,0.000000,2167.074572,27.602609,21.527377,-0.000000,29.213859,5.253819
425,1760.556241,0.000000,2160.669039,27.626526,21.462923,-0.000000,29.142129,5.256094
426,1755.300849,0.000000,2154.301800,27.644137,21.398855,-0.000000,29.070833,5.257769
427,1750.076740,0.000000,2147.972496,27.655587,21.335168,-0.000000,28.999964,5.258858
428,1744.883634,0.000000,2141.680770,27.661023,21.271859,-0.000000,28.929517,5.259375
429,1739.721256,0.000000,2135.426273,27.660588,21.208924,-0.000000,28.859487,5.259333
430,1734.589335,0.000000,2129.208657,27.654428,21.146361,-0.000000,28.789868,5.258748
431,1729.487602,0.000000,2123.027580,27.642683,21.084166,-0.000000,28.720656,5.257631
432,1724.415790,0.000000,2116.882706,27.625497,21.022335,-0.000000,28.651844,5.255996
433,1719.373639,0.000000,2110.773701,27.603008,20.960867,-0.000000,28.583429,5.253857
434,1714.360888,0.000000,2104.700237,27.575357,20.899756,-0.000000,28.515405,5.251224
435,1709.377281,0.000000,2098.661988,27.542680,20.839001,-0.000000,28.447768,5.248112
436,1704.422564,0.000000,2092.658635,27.505113,20.778598,-0.000000,28.380512,5.244532
437,1699.496487,0.000000,2086.689861,27.462792,20.718545,-0.000000,28.313633,5.240495
438,1694.598803,0.000000,2080.755353,27.415850,20.658837,-0.000000,28.247127,5.236015
439,1689.729266,0.000000,2074.854805,27.364417,20.599472,-0.000000,28.180989,5.231101
440,1684.887635,0.000000,2068.987910,27.308623,20.540448,-0.000000,28.115215,5.225765
441,1680.073670,0.000000,2063.154369,27.248598,20.481761,-0.000000,28.049800,5.220019
442,1675.287135,0.000000,2057.353885,27.184466,20.423409,-0.000000,27.984741,5.213872
443,1670.527797,0.000000,2051.586165,27.116353,20.365387,-0.000000,27.920032,5.207336
444,1665.795424,0.000000,2045.850919,27.044382,20.307695,-0.000000,27.855670,5.200421
445,1661.089787,0.000000,2040.147862,26.968673,20.250329,-0.000000,27.791652,5.193137
446,1656.410661,0.000000,2034.476711,26.889347,20.193286,-0.000000,27.727973,5.185494
447,1651.757822,0.000000,2028.837188,26.806519,20.136563,-0.000000,27.664629,5.177501
448,1647.131049,0.000000,2023.229018,26.720306,20.080158,-0.000000,27.601616,5.169169
449,1642.530124,0.000000,2017.651928,26.630821,20.024068,-0.000000,27.538932,5.160506
450,1637.954832,0.000000,2012.105650,26.538176,19.968291,-0.000000,27.476571,5.151522
451,1633.404957,0.000000,2006.589919,26.442481,19.912823,-0.000000,27.414531,5.142225
452,1628.880290,0.000000,2001.104473,26.343843,19.857663,-0.000000,27.352808,5.132625
453,1624.380620,0.000000,1995.649053,26.242369,19.802808,-0.000000,27.291399,5.122731
454,1619.905742,0.000000,1990.223403,26.138162,19.748255,-0.000000,27.230301,5.112549
455,1615.455452,0.000000,1984.827271,26.031325,19.694001,-0.000000,27.169509,5.102090
456,1611.029547,0.000000,1979.460407,25.921957,19.640045,-0.000000,27.109021,5.091361
457,1606.627827,0.000000,1974.122565,25.810158,19.586384,-0.000000,27.048833,5.080370
458,1602.250094,0.000000,1968.813500,25.696023,19.533015,-0.000000,26.988943,5.069125
459,1597.896154,0.000000,1963.532974,25.579647,19.479936,-0.000000,26.929347,5.057633
460,1593.565812,0.000000,1958.280746,25.461123,19.427145,-0.000000,26.870042,5.045902
461,1589.258877,0.000000,1953.056584,25.340541,19.374639,-0.000000,26.811026,5.033939
462,1584.975160,0.000000,1947.860253,25.217990,19.322416,-0.000000,26.752295,5.021752
463,1580.714475,0.000000,1942.691526,25.093558,19.270474,-0.000000,26.693846,5.009347
464,1576.476634,0.000000,1937.550174,24.967328,19.218811,-0.000000,26.635677,4.996732
465,1572.261456,0.000000,1932.435974,24.839385,19.167424,-0.000000,26.577784,4.983913
466,1568.068759,0.000000,1927.348704,24.709810,19.116310,-0.000000,26.520166,4.970896
467,1563.898363,0.000000,1922.288145,24.578683,19.065469,-0.000000,26.462819,4.957689
468,1559.750092,0.000000,1917.254082,24.446081,19.014898,-0.000000,26.405741,4.944298
469,1555.623769,0.000000,1912.246299,24.312081,18.964594,-0.000000,26.348928,4.930728
470,1551.519220,0.000000,1907.264585,24.176757,18.914555,-0.000000,26.292380,4.916987
471,1547.436275,0.000000,1902.308731,24.040182,18.864780,-0.000000,26.236092,4.903079
472,1543.374763,0.000000,1897.378531,23.902427,18.815266,-0.000000,26.180063,4.889011
473,1539.334514,0.000000,1892.473780,23.763561,18.766012,-0.000000,26.124290,4.874788
474,1535.315364,0.000000,1887.594275,23.623651,18.717014,-0.000000,26.068771,4.860417
475,1531.317147,0.000000,1882.739818,23.482764,18.668272,-0.000000,26.013503,4.845902
476,1527.339700,0.000000,1877.910211,23.340964,18.619783,-0.000000,25.958484,4.831249
477,1523.382861,0.000000,1873.105258,23.198313,18.571545,-0.000000,25.903712,4.816463
478,1519.446472,0.000000,1868.324766,23.054873,18.523557,-0.000000,25.849184,4.801549
479,1515.530372,0.000000,1863.568544,22.910704,18.475815,-0.000000,25.794899,4.786513
480,1511.634408,0.000000,1858.836403,22.765863,18.428320,-0.000000,25.740854,4.771359
481,1507.758422,0.000000,1854.128157,22.620406,18.381068,-0.000000,25.687047,4.756091
482,1503.902262,0.000000,1849.443621,22.474390,18.334057,-0.000000,25.633476,4.740716
483,1500.065777,0.000000,1844.782611,22.327867,18.287287,-0.000000,25.580138,4.725237
484,1496.248816,0.000000,1840.144948,22.180890,18.240754,-0.000000,25.527033,4.709659
485,1492.451230,0.000000,1835.530452,22.033509,18.194458,-0.000000,25.474157,4.693986
486,1488.672872,0.000000,1830.938946,21.885774,18.148396,-0.000000,25.421509,4.678223
487,1484.913597,0.000000,1826.370256,21.737732,18.102567,-0.000000,25.369087,4.662374
488,1481.173261,0.000000,1821.824209,21.589430,18.056968,-0.000000,25.316889,4.646443
489,1477.451720,0.000000,1817.300633,21.440914,18.011599,-0.000000,25.264913,4.630433
490,1473.748833,0.000000,1812.799359,21.292227,17.966457,-0.000000,25.213157,4.614350
491,1470.064461,0.000000,1808.320219,21.143412,17.921541,-0.000000,25.161620,4.598197
492,1466.398465,0.000000,1803.863047,20.994511,17.876849,-0.000000,25.110299,4.581977
493,1462.750708,0.000000,1799.427680,20.845563,17.832379,-0.000000,25.059193,4.565694
494,1459.121053,0.000000,1795.013956,20.696608,17.788130,-0.000000,25.008300,4.549352
495,1455.509368,0.000000,1790.621712,20.547683,17.744100,-0.000000,24.957619,4.532955
496,1451.915517,0.000000,1786.250792,20.398825,17.700287,-0.000000,24.907147,4.516506
497,1448.339371,0.000000,1781.901036,20.250069,17.656691,-0.000000,24.856883,4.500008
498,1444.780797,0.000000,1777.572290,20.101450,17.613308,-0.000000,24.806825,4.483464
499,1441.239668,0.000000,1773.264400,19.953002,17.570138,-0.000000,24.756972,4.466878
500,1437.715855,0.000000,1768.977213,19.804755,17.527179,-0.000000,24.707323,4.450253
501,1434.209231,0.000000,1764.710577,19.656742,17.484430,-0.000000,24.657875,4.433592
502,1430.719670,0.000000,1760.464345,19.508992,17.441889,-0.000000,24.608627,4.416898
503,1427.247050,0.000000,1756.238367,19.361534,17.399554,-0.000000,24.559577,4.400174
504,1423.791246,0.000000,1752.032498,19.214398,17.357425,-0.000000,24.510724,4.383423
505,1420.352137,0.000000,1747.846592,19.067608,17.315499,-0.000000,24.462067,4.366647
506,1416.929601,0.000000,1743.680507,18.921193,17.273774,-0.000000,24.413604,4.349850
507,1413.523520,0.000000,1739.534100,18.775176,17.232251,-0.000000,24.365333,4.333033
508,1410.133776,0.000000,1735.407231,18.629584,17.190927,-0.000000,24.317254,4.316200
509,1406.760250,0.000000,1731.299760,18.484437,17.149800,-0.000000,24.269364,4.299353
510,1403.402827,0.000000,1727.211550,18.339761,17.108870,-0.000000,24.221663,4.282495
511,1400.061392,0.000000,1723.142464,18.195575,17.068134,-0.000000,24.174148,4.265627
512,1396.735830,0.000000,1719.092368,18.051902,17.027592,-0.000000,24.126820,4.248753
513,1393.426030,0.000000,1715.061127,17.908761,16.987243,-0.000000,24.079675,4.231874
514,1390.131878,0.000000,1711.048609,17.766171,16.947084,-0.000000,24.032714,4.214994
515,1386.853265,0.000000,1707.054684,17.624151,16.907114,-0.000000,23.985934,4.198113
516,1383.590081,0.000000,1703.079220,17.482720,16.867333,-0.000000,23.939335,4.181234
517,1380.342217,0.000000,1699.122090,17.341893,16.827738,-0.000000,23.892915,4.164360
518,1377.109566,0.000000,1695.183167,17.201687,16.788329,-0.000000,23.846672,4.147492
519,1373.892020,0.000000,1691.262323,17.062118,16.749104,-0.000000,23.800607,4.130632
520,1370.689474,0.000000,1687.359435,16.923201,16.710062,-0.000000,23.754717,4.113782
521,1367.501824,0.000000,1683.474378,16.784950,16.671201,-0.000000,23.709001,4.096944
522,1364.328966,0.000000,1679.607030,16.647379,16.632521,-0.000000,23.663459,4.080120
523,1361.170798,0.000000,1675.757269,16.510500,16.594019,-0.000000,23.618088,4.063311
524,1358.027216,0.000000,1671.924976,16.374327,16.555696,-0.000000,23.572888,4.046520
525,1354.898121,0.000000,1668.110031,16.238870,16.517549,-0.000000,23.527858,4.029748
526,1351.783413,0.000000,1664.312317,16.104142,16.479578,-0.000000,23.482996,4.012997
527,1348.682992,0.000000,1660.531715,15.970152,16.441781,-0.000000,23.438302,3.996267
528,1345.596761,0.000000,1656.768112,15.836911,16.404157,-0.000000,23.393774,3.979562
529,1342.524622,0.000000,1653.021391,15.704429,16.366704,-0.000000,23.349411,3.962881
530,1339.466480,0.000000,1649.291439,15.572714,16.329422,-0.000000,23.305212,3.946228
531,1336.422238,0.000000,1645.578145,15.441775,16.292310,-0.000000,23.261177,3.929602
532,1333.391802,0.000000,1641.881395,15.311619,16.255366,-0.000000,23.217303,3.913006
533,1330.375078,0.000000,1638.201080,15.182256,16.218589,-0.000000,23.173591,3.896441
534,1327.371974,0.000000,1634.537091,15.053690,16.181978,-0.000000,23.130039,3.879909
535,1324.382398,0.000000,1630.889318,14.925930,16.145532,-0.000000,23.086645,3.863409
536,1321.406257,0.000000,1627.257654,14.798981,16.109250,-0.000000,23.043410,3.846944
537,1318.443463,0.000000,1623.641993,14.672849,16.073131,-0.000000,23.000332,3.830515
538,1315.493925,0.000000,1620.042229,14.547539,16.037173,-0.000000,22.957410,3.814124
539,1312.557555,0.000000,1616.458258,14.423056,16.001376,-0.000000,22.914643,3.797770
540,1309.634264,0.000000,1612.889976,14.299405,15.965738,-0.000000,22.872030,3.781455
541,1306.723966,0.000000,1609.337279,14.176590,15.930259,-0.000000,22.829570,3.765181
542,1303.826573,0.000000,1605.800067,14.054614,15.894937,-0.000000,22.787263,3.748948
543,1300.942001,0.000000,1602.278238,13.933481,15.859771,-0.000000,22.745107,3.732758
544,1298.070165,0.000000,1598.771693,13.813193,15.824760,-0.000000,22.703101,3.716610
545,1295.210979,0.000000,1595.280332,13.693755,15.789904,-0.000000,22.661245,3.700507
546,1292.364362,0.000000,1591.804057,13.575167,15.755201,-0.000000,22.619538,3.684449
547,1289.530229,0.000000,1588.342770,13.457432,15.720650,-0.000000,22.577979,3.668437
548,1286.708500,0.000000,1584.896376,13.340552,15.686250,-0.000000,22.536566,3.652472
549,1283.899093,0.000000,1581.464778,13.224529,15.652001,-0.000000,22.495300,3.636554
550,1281.101927,0.000000,1578.047882,13.109362,15.617901,-0.000000,22.454178,3.620685
551,1278.316923,0.000000,1574.645593,12.995054,15.583949,-0.000000,22.413202,3.604865
552,1275.544001,0.000000,1571.257819,12.881604,15.550144,-0.000000,22.372368,3.589095
553,1272.783083,0.000000,1567.884466,12.769013,15.516486,-0.000000,22.331678,3.573376
554,1270.034092,0.000000,1564.525444,12.657282,15.482973,-0.000000,22.291129,3.557707
555,1267.296949,0.000000,1561.180662,12.546409,15.449604,-0.000000,22.250722,3.542091
556,1264.571580,0.000000,1557.850029,12.436395,15.416379,-0.000000,22.210455,3.526527
557,1261.857907,0.000000,1554.533456,12.327239,15.383297,-0.000000,22.170327,3.511017
558,1259.155856,0.000000,1551.230856,12.218940,15.350356,-0.000000,22.130339,3.495560
559,1256.465352,0.000000,1547.942139,12.111497,15.317556,-0.000000,22.090488,3.480158
560,1253.786321,0.000000,1544.667220,12.004908,15.284896,-0.000000,22.050774,3.464810
561,1251.118690,0.000000,1541.406011,11.899173,15.252375,-0.000000,22.011197,3.449518
562,1248.462388,0.000000,1538.158428,11.794289,15.219992,-0.000000,21.971756,3.434281
563,1245.817340,0.000000,1534.924385,11.690255,15.187747,-0.000000,21.932449,3.419102
564,1243.183477,0.000000,1531.703799,11.587069,15.155637,-0.000000,21.893277,3.403978
565,1240.560727,0.000000,1528.496586,11.484728,15.123663,-0.000000,21.854238,3.388913
566,1237.949020,0.000000,1525.302663,11.383230,15.091824,-0.000000,21.815332,3.373904
567,1235.348287,0.000000,1522.121948,11.282573,15.060118,-0.000000,21.776558,3.358954
568,1232.758458,0.000000,1518.954361,11.182754,15.028546,-0.000000,21.737916,3.344063
569,1230.179466,0.000000,1515.799820,11.083770,14.997105,-0.000000,21.699404,3.329230
570,1227.611241,0.000000,1512.658245,10.985618,14.965796,-0.000000,21.661022,3.314456
571,1225.053718,0.000000,1509.529558,10.888295,14.934617,-0.000000,21.622769,3.299742
572,1222.506829,0.000000,1506.413679,10.791798,14.903568,-0.000000,21.584645,3.285087
573,1219.970507,0.000000,1503.310531,10.696123,14.872648,-0.000000,21.546649,3.270493
574,1217.444688,0.000000,1500.220035,10.601268,14.841856,-0.000000,21.508780,3.255959
575,1214.929307,0.000000,1497.142116,10.507227,14.811191,-0.000000,21.471038,3.241485
576,1212.424298,0.000000,1494.076697,10.413999,14.780652,-0.000000,21.433421,3.227073
577,1209.929598,0.000000,1491.023703,10.321578,14.750240,-0.000000,21.395930,3.212721
578,1207.445143,0.000000,1487.983059,10.229962,14.719952,-0.000000,21.358564,3.198431
579,1204.970870,0.000000,1484.954690,10.139145,14.689788,-0.000000,21.321321,3.184202
580,1202.506717,0.000000,1481.938524,10.049125,14.659747,-0.000000,21.284202,3.170035
581,1200.052621,0.000000,1478.934486,9.959897,14.629829,-0.000000,21.247205,3.155930
582,1197.608522,0.000000,1475.942504,9.871456,14.600033,-0.000000,21.210331,3.141887
583,1195.174359,0.000000,1472.962506,9.783798,14.570359,-0.000000,21.173578,3.127906
584,1192.750070,0.000000,1469.994422,9.696920,14.540804,-0.000000,21.136946,3.113988
585,1190.335596,0.000000,1467.038180,9.610816,14.511369,-0.000000,21.100434,3.100132
586,1187.930878,0.000000,1464.093710,9.525482,14.482053,-0.000000,21.064042,3.086338
587,1185.535856,0.000000,1461.160942,9.440913,14.452856,-0.000000,21.027769,3.072607
588,1183.150472,0.000000,1458.239808,9.357105,14.423775,-0.000000,20.991615,3.058939
589,1180.774668,0.000000,1455.330238,9.274053,14.394812,-0.000000,20.955578,3.045333
590,1178.408386,0.000000,1452.432165,9.191752,14.365965,-0.000000,20.919659,3.031790
591,1176.051569,0.000000,1449.545521,9.110198,14.337233,-0.000000,20.883856,3.018311
592,1173.704161,0.000000,1446.670239,9.029386,14.308616,-0.000000,20.848169,3.004894
593,1171.366105,0.000000,1443.806253,8.949311,14.280112,-0.000000,20.812598,2.991540
594,1169.037345,0.000000,1440.953497,8.869967,14.251722,-0.000000,20.777142,2.978249
595,1166.717826,0.000000,1438.111906,8.791351,14.223445,-0.000000,20.741801,2.965021
596,1164.407494,0.000000,1435.281414,8.713456,14.195280,-0.000000,20.706573,2.951856
597,1162.106294,0.000000,1432.461957,8.636278,14.167226,-0.000000,20.671459,2.938755
598,1159.814171,0.000000,1429.653471,8.559813,14.139283,-0.000000,20.636457,2.925716
599,1157.531072,0.000000,1426.855894,8.484054,14.111450,-0.000000,20.601568,2.912740
600,1155.256944,0.000000,1424.069161,8.408997,14.083726,-0.000000,20.566791,2.899827
601,1152.991734,0.000000,1421.293211,8.334637,14.056111,-0.000000,20.532124,2.886977
602,1150.735390,0.000000,1418.527982,8.260968,14.028604,-0.000000,20.497569,2.874190
603,1148.487860,0.000000,1415.773411,8.187985,14.001204,-0.000000,20.463123,2.861466
604,1146.249093,0.000000,1413.029439,8.115684,13.973911,-0.000000,20.428787,2.848804
